505.00	1.0000	10.568	0.094626	571.49	666.11	2.4929	0.85931	1.0591	340.14	3.2938	2.3907e-05	0.035156	vapor
515.00	1.0000	10.355	0.096568	580.16	676.73	2.5138	0.86562	1.0649	343.41	3.1481	2.4291e-05	0.035977	vapor
525.00	1.0000	10.152	0.098507	588.90	687.41	2.5343	0.87183	1.0706	346.64	3.0108	2.4672e-05	0.036792	vapor
185.00	1.5000	1231.5	0.00081205	-0.040513	1.1776	0.00022344	0.95802	1.7155	1139.0	-0.26518	0.00030806	0.20433	liquid
195.00	1.5000	1201.8	0.00083212	17.124	18.373	0.090742	0.94574	1.7247	1075.0	-0.24626	0.00025951	0.19206	liquid
205.00	1.5000	1171.0	0.00085395	34.415	35.696	0.17737	0.93563	1.7412	1011.3	-0.22159	0.00022197	0.17996	liquid
215.00	1.5000	1139.0	0.00087795	51.907	53.224	0.26085	0.92737	1.7659	947.46	-0.18970	0.00019217	0.16800	liquid
225.00	1.5000	1105.4	0.00090467	69.691	71.048	0.34188	0.92071	1.8006	883.04	-0.14840	0.00016791	0.15616	liquid
235.00	1.5000	1069.6	0.00093493	87.877	89.279	0.42115	0.91554	1.8483	817.47	-0.094196	0.00014761	0.14437	liquid
245.00	1.5000	1031.0	0.00096992	106.62	108.08	0.49948	0.91184	1.9151	749.90	-0.021211	0.00013016	0.13258	liquid
247.23	1.5000	1021.9	0.00097855	110.90	112.37	0.51692	0.91123	1.9336	734.43	-0.0014248	0.00012656	0.12995	liquid
247.23	1.5000	38.825	0.025757	361.24	399.87	1.6798	0.78103	1.2290	219.61	18.883	1.3035e-05	0.014563	vapor
255.00	1.5000	36.716	0.027236	368.19	409.05	1.7163	0.74955	1.1401	226.30	17.198	1.3379e-05	0.015032	vapor
265.00	1.5000	34.472	0.029009	376.57	420.08	1.7588	0.72921	1.0741	233.84	15.372	1.3828e-05	0.015699	vapor
275.00	1.5000	32.590	0.030684	384.59	430.62	1.7979	0.72100	1.0366	240.60	13.858	1.4280e-05	0.016408	vapor
285.00	1.5000	30.967	0.032292	392.43	440.87	1.8344	0.71925	1.0143	246.81	12.588	1.4733e-05	0.017147	vapor
295.00	1.5000	29.541	0.033851	400.16	450.94	1.8692	0.72114	1.0011	252.61	11.507	1.5186e-05	0.017906	vapor
305.00	1.5000	28.271	0.035371	407.85	460.91	1.9024	0.72515	0.99338	258.11	10.576	1.5638e-05	0.018682	vapor
315.00	1.5000	27.129	0.036861	415.53	470.82	1.9344	0.73045	0.98934	263.34	9.7643	1.6088e-05	0.019471	vapor
325.00	1.5000	26.091	0.038327	423.21	480.70	1.9653	0.73653	0.98782	268.36	9.0503	1.6535e-05	0.020272	vapor
335.00	1.5000	25.144	0.039771	430.92	490.58	1.9952	0.74311	0.98807	273.20	8.4169	1.6980e-05	0.021082	vapor
345.00	1.5000	24.273	0.041199	438.67	500.47	2.0243	0.74999	0.98961	277.87	7.8512	1.7421e-05	0.021899	vapor
355.00	1.5000	23.468	0.042611	446.46	510.38	2.0526	0.75707	0.99212	282.40	7.3428	1.7859e-05	0.022724	vapor
365.00	1.5000	22.722	0.044010	454.30	520.31	2.0802	0.76425	0.99535	286.80	6.8837	1.8293e-05	0.023554	vapor
375.00	1.5000	22.027	0.045398	462.19	530.28	2.1072	0.77148	0.99915	291.09	6.4670	1.8724e-05	0.024388	vapor
385.00	1.5000	21.378	0.046777	470.13	540.30	2.1335	0.77872	1.0034	295.28	6.0874	1.9150e-05	0.025227	vapor
395.00	1.5000	20.770	0.048146	478.13	550.35	2.1593	0.78594	1.0079	299.36	5.7401	1.9574e-05	0.026068	vapor
405.00	1.5000	20.199	0.049508	486.19	560.46	2.1846	0.79313	1.0127	303.36	5.4215	1.9993e-05	0.026911	vapor
415.00	1.5000	19.661	0.050862	494.31	570.61	2.2093	0.80026	1.0178	307.28	5.1283	2.0409e-05	0.027755	vapor
425.00	1.5000	19.153	0.052210	502.50	580.81	2.2336	0.80733	1.0229	311.12	4.8575	2.0821e-05	0.028600	vapor
435.00	1.5000	18.673	0.053553	510.74	591.07	2.2575	0.81432	1.0282	314.89	4.6070	2.1229e-05	0.029444	vapor
445.00	1.5000	18.218	0.054891	519.04	601.38	2.2809	0.82123	1.0336	318.59	4.3746	2.1634e-05	0.030288	vapor
455.00	1.5000	17.786	0.056223	527.40	611.74	2.3039	0.82805	1.0390	322.24	4.1585	2.2035e-05	0.031130	vapor
465.00	1.5000	17.376	0.057552	535.83	622.15	2.3266	0.83479	1.0444	325.82	3.9571	2.2433e-05	0.031968	vapor
475.00	1.5000	16.985	0.058877	544.31	632.63	2.3489	0.84142	1.0499	329.35	3.7690	2.2827e-05	0.032805	vapor
485.00	1.5000	16.612	0.060198	552.86	643.15	2.3708	0.84796	1.0553	332.82	3.5931	2.3218e-05	0.033638	vapor
495.00	1.5000	16.256	0.061516	561.46	653.73	2.3924	0.85440	1.0608	336.25	3.4283	2.3606e-05	0.034467	vapor
505.00	1.5000	15.916	0.062830	570.12	664.37	2.4136	0.86074	1.0662	339.63	3.2736	2.3991e-05	0.035291	vapor
515.00	1.5000	15.590	0.064142	578.84	675.06	2.4346	0.86697	1.0716	342.97	3.1282	2.4372e-05	0.036108	vapor
525.00	1.5000	15.278	0.065451	587.62	685.80	2.4553	0.87310	1.0769	346.26	2.9913	2.4751e-05	0.036919	vapor
185.00	2.0000	1232.1	0.00081159	-0.21791	1.4053	-0.00073978	0.95828	1.7141	1141.3	-0.26599	0.00030896	0.20462	liquid
195.00	2.0000	1202.5	0.00083157	16.922	18.585	0.089700	0.94599	1.7230	1077.6	-0.24734	0.00026032	0.19237	liquid
205.00	2.0000	1171.9	0.00085329	34.183	35.889	0.17624	0.93587	1.7390	1014.1	-0.22304	0.00022272	0.18030	liquid
215.00	2.0000	1140.1	0.00087713	51.638	53.393	0.25960	0.92758	1.7631	950.58	-0.19169	0.00019288	0.16839	liquid
225.00	2.0000	1106.6	0.00090365	69.375	71.182	0.34047	0.92090	1.7967	886.53	-0.15118	0.00016859	0.15658	liquid
235.00	2.0000	1071.1	0.00093362	87.501	89.368	0.41954	0.91569	1.8429	821.44	-0.098189	0.00014829	0.14484	liquid
245.00	2.0000	1032.9	0.00096818	106.16	108.10	0.49759	0.91191	1.9072	754.51	-0.027181	0.00013085	0.13313	liquid
255.00	2.0000	990.86	0.0010092	125.59	127.61	0.57561	0.90975	2.0003	684.43	0.071890	0.00011539	0.12135	liquid
256.79	2.0000	982.81	0.0010175	129.18	131.21	0.58970	0.90957	2.0216	671.38	0.093921	0.00011277	0.11923	liquid
256.79	2.0000	52.249	0.019139	362.32	400.60	1.6387	0.81477	1.3587	217.39	17.187	1.3767e-05	0.015902	vapor
265.00	2.0000	48.952	0.020428	370.32	411.18	1.6793	0.77597	1.2320	225.30	15.658	1.4105e-05	0.016307	vapor
275.00	2.0000	45.738	0.021864	379.30	423.02	1.7232	0.75183	1.1449	233.55	14.077	1.4530e-05	0.016911	vapor
285.00	2.0000	43.097	0.023204	387.79	434.20	1.7631	0.74104	1.0944	240.83	12.749	1.4962e-05	0.017581	vapor
295.00	2.0000	40.852	0.024478	396.02	444.98	1.8003	0.73740	1.0634	247.44	11.623	1.5398e-05	0.018293	vapor
305.00	2.0000	38.902	0.025706	404.09	455.50	1.8354	0.73783	1.0437	253.58	10.657	1.5835e-05	0.019033	vapor
315.00	2.0000	37.180	0.026896	412.08	465.87	1.8688	0.74067	1.0312	259.34	9.8195	1.6273e-05	0.019794	vapor
325.00	2.0000	35.640	0.028058	420.03	476.14	1.9009	0.74500	1.0234	264.80	9.0861	1.6710e-05	0.020571	vapor
335.00	2.0000	34.250	0.029197	427.96	486.35	1.9319	0.75028	1.0188	270.01	8.4381	1.7145e-05	0.021362	vapor
345.00	2.0000	32.986	0.030316	435.90	496.53	1.9618	0.75616	1.0165	275.02	7.8615	1.7577e-05	0.022163	vapor
355.00	2.0000	31.829	0.031418	443.85	506.69	1.9908	0.76244	1.0160	279.83	7.3448	1.8008e-05	0.022973	vapor
365.00	2.0000	30.763	0.032507	451.84	516.85	2.0191	0.76898	1.0166	284.49	6.8794	1.8435e-05	0.023790	vapor
375.00	2.0000	29.777	0.033583	459.86	527.02	2.0466	0.77568	1.0183	289.00	6.4579	1.8859e-05	0.024614	vapor
385.00	2.0000	28.861	0.034649	467.92	537.22	2.0734	0.78248	1.0207	293.39	6.0747	1.9281e-05	0.025442	vapor
395.00	2.0000	28.007	0.035706	476.03	547.44	2.0996	0.78934	1.0237	297.66	5.7247	1.9699e-05	0.026274	vapor
405.00	2.0000	27.208	0.036754	484.19	557.70	2.1252	0.79621	1.0272	301.82	5.4041	2.0113e-05	0.027109	vapor
415.00	2.0000	26.458	0.037795	492.40	567.99	2.1503	0.80306	1.0310	305.89	5.1094	2.0524e-05	0.027945	vapor
425.00	2.0000	25.753	0.038830	500.66	578.32	2.1749	0.80989	1.0352	309.87	4.8376	2.0932e-05	0.028783	vapor
435.00	2.0000	25.089	0.039858	508.97	588.69	2.1991	0.81668	1.0396	313.76	4.5864	2.1337e-05	0.029621	vapor
445.00	2.0000	24.461	0.040882	517.35	599.11	2.2228	0.82341	1.0441	317.58	4.3535	2.1738e-05	0.030459	vapor
455.00	2.0000	23.866	0.041900	525.77	609.57	2.2460	0.83007	1.0488	321.33	4.1371	2.2136e-05	0.031295	vapor
465.00	2.0000	23.302	0.042914	534.26	620.09	2.2689	0.83666	1.0536	325.01	3.9357	2.2530e-05	0.032128	vapor
475.00	2.0000	22.766	0.043924	542.80	630.65	2.2913	0.84317	1.0585	328.63	3.7477	2.2922e-05	0.032960	vapor
485.00	2.0000	22.256	0.044931	551.39	641.25	2.3134	0.84959	1.0634	332.19	3.5720	2.3310e-05	0.033789	vapor
495.00	2.0000	21.770	0.045934	560.05	651.91	2.3352	0.85593	1.0684	335.69	3.4075	2.3695e-05	0.034613	vapor
505.00	2.0000	21.307	0.046934	568.75	662.62	2.3566	0.86217	1.0734	339.15	3.2531	2.4077e-05	0.035433	vapor
515.00	2.0000	20.863	0.047931	577.52	673.38	2.3777	0.86832	1.0783	342.55	3.1081	2.4456e-05	0.036247	vapor
525.00	2.0000	20.439	0.048926	586.34	684.19	2.3985	0.87438	1.0833	345.91	2.9716	2.4833e-05	0.037055	vapor
185.00	2.5000	1232.8	0.00081114	-0.39436	1.6335	-0.0016990	0.95853	1.7128	1143.6	-0.26679	0.00030986	0.20490	liquid
195.00	2.5000	1203.3	0.00083103	16.721	18.799	0.088663	0.94624	1.7213	1080.1	-0.24841	0.00026113	0.19268	liquid
205.00	2.5000	1172.8	0.00085263	33.952	36.084	0.17510	0.93610	1.7369	1016.9	-0.22448	0.00022346	0.18065	liquid
215.00	2.5000	1141.1	0.00087633	51.372	53.562	0.25835	0.92780	1.7602	953.67	-0.19365	0.00019358	0.16876	liquid
225.00	2.5000	1107.9	0.00090265	69.063	71.319	0.33907	0.92109	1.7929	889.99	-0.15391	0.00016926	0.15700	liquid
235.00	2.5000	1072.6	0.00093233	87.130	89.460	0.41795	0.91583	1.8377	825.36	-0.10208	0.00014896	0.14532	liquid
245.00	2.5000	1034.7	0.00096648	105.71	108.13	0.49573	0.91199	1.8995	759.04	-0.032962	0.00013153	0.13367	liquid
255.00	2.5000	993.18	0.0010069	125.02	127.54	0.57338	0.90971	1.9884	689.84	0.062775	0.00011612	0.12198	liquid
264.74	2.5000	947.68	0.0010552	144.87	147.51	0.65020	0.90950	2.1220	617.59	0.19954	0.00010233	0.11046	liquid
264.74	2.5000	66.366	0.015068	362.45	400.12	1.6044	0.84433	1.5025	214.74	15.976	1.4437e-05	0.017247	vapor
265.00	2.5000	66.198	0.015106	362.74	400.51	1.6059	0.84246	1.4953	215.05	15.930	1.4447e-05	0.017252	vapor
275.00	2.5000	60.724	0.016468	373.21	414.38	1.6573	0.79210	1.3025	225.57	14.283	1.4824e-05	0.017602	vapor
285.00	2.5000	56.550	0.017683	382.65	426.85	1.7018	0.76778	1.2013	234.30	12.902	1.5223e-05	0.018140	vapor
295.00	2.5000	53.166	0.018809	391.52	438.55	1.7422	0.75646	1.1418	241.93	11.732	1.5635e-05	0.018769	vapor
305.00	2.5000	50.318	0.019874	400.08	449.76	1.7796	0.75216	1.1045	248.84	10.733	1.6053e-05	0.019452	vapor
315.00	2.5000	47.861	0.020894	408.44	460.68	1.8148	0.75192	1.0802	255.20	9.8704	1.6475e-05	0.020171	vapor
325.00	2.5000	45.704	0.021880	416.70	471.40	1.8483	0.75413	1.0640	261.16	9.1180	1.6898e-05	0.020915	vapor
335.00	2.5000	43.784	0.022839	424.88	481.98	1.8803	0.75788	1.0532	266.79	8.4558	1.7322e-05	0.021679	vapor
345.00	2.5000	42.058	0.023777	433.03	492.47	1.9112	0.76262	1.0462	272.14	7.8685	1.7745e-05	0.022458	vapor
355.00	2.5000	40.492	0.024696	441.17	502.91	1.9410	0.76802	1.0419	277.26	7.3439	1.8166e-05	0.023250	vapor
365.00	2.5000	39.062	0.025600	449.32	513.32	1.9699	0.77386	1.0395	282.18	6.8724	1.8586e-05	0.024051	vapor
375.00	2.5000	37.749	0.026491	457.48	523.71	1.9980	0.77999	1.0387	286.93	6.4465	1.9003e-05	0.024861	vapor
385.00	2.5000	36.536	0.027371	465.67	534.10	2.0254	0.78633	1.0391	291.52	6.0599	1.9418e-05	0.025677	vapor
395.00	2.5000	35.410	0.028240	473.89	544.49	2.0520	0.79279	1.0403	295.98	5.7075	1.9830e-05	0.026498	vapor
